"date","mac_address","temperature","humidity","dew_point","door1","door2","motion1","motion2"
"2023-11-30 03:30:00","W220_8913B8",14.2,17.8833333333333,-9.95,0,0,0,8
"2023-11-30 04:00:00","W220_8913B8",14,17.56,-10.3,0,0,0,32
"2023-11-30 04:30:00","W220_8913B8",13.9,17.5166666666667,-10.4333333333333,0,0,0,36
"2023-11-30 05:00:00","W220_8913B8",13.5666666666667,17.2833333333333,-10.9,0,0,0,34
"2023-11-30 05:30:00","W220_8913B8",13.0333333333333,16.65,-11.8166666666667,0,0,0,24
"2023-11-30 06:00:00","W220_8913B8",12.8166666666667,16.6666666666667,-11.95,0,0,0,28
"2023-11-30 06:30:00","W220_8913B8",12.6333333333333,16.25,-12.4333333333333,0,0,0,29
"2023-11-30 07:00:00","W220_8913B8",12.5,15.9666666666667,-12.7666666666667,0,0,0,33
"2023-11-30 07:30:00","W220_8913B8",12.3666666666667,15.8833333333333,-12.9,0,0,0,22
"2023-11-30 08:00:00","W220_8913B8",12.6166666666667,16.45,-12.3,0,0,0,47
"2023-11-30 08:30:00","W220_8913B8",13.1166666666667,15.3333333333333,-12.7666666666667,0,8,0,24
"2023-11-30 09:00:00","W220_8913B8",13.5333333333333,14.9,-12.7666666666667,0,6,0,29
"2023-11-30 09:30:00","W220_8913B8",13.95,15.35,-12.0833333333333,0,0,0,26
"2023-11-30 10:00:00","W220_8913B8",14.9166666666667,16.3666666666667,-10.4666666666667,0,4,0,25
"2023-11-30 10:30:00","W220_8913B8",15.0166666666667,15.0666666666667,-11.4666666666667,0,3,0,15
"2023-11-30 11:00:00","W220_8913B8",15.05,14.7666666666667,-11.6833333333333,0,3,0,5
"2023-11-30 11:30:00","W220_8913B8",15.05,13.7,-12.6166666666667,0,8,0,0
"2023-11-30 12:00:00","W220_8913B8",15.05,13.75,-12.5333333333333,0,2,0,0
"2023-11-30 12:30:00","W220_8913B8",15.4,16.2333333333333,-10.2333333333333,0,5,0,14
"2023-11-30 13:00:00","W220_8913B8",15.5,15.05,-11.0833333333333,0,5,0,7
"2023-11-30 13:30:00","W220_8913B8",15.4833333333333,15.1333333333333,-11.0166666666667,0,4,0,3
"2023-11-30 14:00:00","W220_8913B8",15.2833333333333,14.45,-11.7666666666667,0,0,0,4
"2023-11-30 14:30:00","W220_8913B8",15.8333333333333,15.9833333333333,-10.0833333333333,0,0,0,12
"2023-11-30 15:00:00","W220_8913B8",15.25,13.6166666666667,-12.5166666666667,0,3,0,17
"2023-11-30 15:30:00","W220_8913B8",14.8,13.6,-12.8833333333333,0,0,0,32
"2023-11-30 16:00:00","W220_8913B8",14.5333333333333,14.3333333333333,-12.45,0,2,0,26
"2023-11-30 16:30:00","W220_8913B8",14.8666666666667,16.0333333333333,-10.8166666666667,0,5,0,21
"2023-11-30 17:00:00","W220_8913B8",15.1333333333333,17.1833333333333,-9.66666666666667,0,14,0,16
"2023-11-30 17:30:00","W220_8913B8",15.1333333333333,16.5333333333333,-10.1666666666667,0,0,0,23
"2023-11-30 18:00:00","W220_8913B8",14.5833333333333,16.15,-10.95,0,0,0,18
"2023-11-30 18:30:00","W220_8913B8",14.5,15.5666666666667,-11.45,0,2,0,13
"2023-11-30 19:00:00","W220_8913B8",14.2666666666667,15.7833333333333,-11.4666666666667,0,0,0,30
"2023-11-30 19:30:00","W220_8913B8",13.9333333333333,15.1166666666667,-12.25,0,0,0,5
"2023-11-30 20:00:00","W220_8913B8",14.05,15.9333333333333,-11.5333333333333,0,0,0,0
"2023-11-30 20:30:00","W220_8913B8",14.2833333333333,15.6166666666667,-11.5833333333333,0,0,0,3
"2023-11-30 21:00:00","W220_8913B8",13.7666666666667,15.65,-11.9666666666667,0,0,0,15
"2023-11-30 21:30:00","W220_8913B8",13.45,15.2166666666667,-12.5833333333333,0,0,0,25
"2023-11-30 22:00:00","W220_8913B8",13.05,15,-13.0333333333333,0,0,0,6
"2023-11-30 22:30:00","W220_8913B8",12.8166666666667,15.0333333333333,-13.2333333333333,0,0,0,5
"2023-11-30 23:00:00","W220_8913B8",12.6666666666667,15.1166666666667,-13.3,0,0,0,9
"2023-11-30 23:30:00","W220_8913B8",12.5,15.15,-13.4,0,0,0,25
"2023-12-01 00:00:00","W220_8913B8",12.1666666666667,15.5833333333333,-13.3333333333333,0,0,0,23
"2023-12-01 00:30:00","W220_8913B8",12.3333333333333,15.5833333333333,-13.1833333333333,0,0,0,30
"2023-12-01 01:00:00","W220_8913B8",12.15,15.2666666666667,-13.5666666666667,0,0,0,21
"2023-12-01 01:30:00","W220_8913B8",11.85,15.2166666666667,-13.8833333333333,0,0,0,17
"2023-12-01 02:00:00","W220_8913B8",11.7333333333333,15.4833333333333,-13.7666666666667,0,0,0,6
"2023-12-01 02:30:00","W220_8913B8",11.6666666666667,15.5666666666667,-13.7333333333333,0,0,0,15
"2023-12-01 03:00:00","W220_8913B8",11.5166666666667,15.6333333333333,-13.8,0,0,0,8
"2023-12-01 03:30:00","W220_8913B8",11.3666666666667,15.7333333333333,-13.8666666666667,0,0,0,22
"2023-12-01 04:00:00","W220_8913B8",11.3,15.78,-13.9,0,0,0,6
"2023-12-01 04:30:00","W220_8913B8",11.0666666666667,15.9333333333333,-13.9833333333333,0,0,0,20
"2023-12-01 05:00:00","W220_8913B8",10.9166666666667,16.0666666666667,-13.9833333333333,0,0,0,31
"2023-12-01 05:30:00","W220_8913B8",10.9,16.2666666666667,-13.8666666666667,0,0,0,19
"2023-12-01 06:00:00","W220_8913B8",10.6833333333333,16.4666666666667,-13.85,0,0,0,7
"2023-12-01 06:30:00","W220_8913B8",10.5833333333333,16.6,-13.8166666666667,0,0,0,0
"2023-12-01 07:00:00","W220_8913B8",10.75,16.9,-13.4833333333333,0,0,0,13
"2023-12-01 07:30:00","W220_8913B8",10.7,16.6333333333333,-13.7166666666667,0,0,0,17
"2023-12-01 08:00:00","W220_8913B8",9.11666666666667,16.85,-14.85,0,3,0,27
"2023-12-01 08:30:00","W220_8913B8",10.2333333333333,16.7833333333333,-14.0166666666667,0,3,0,14
"2023-12-01 09:00:00","W220_8913B8",11.7,17.3666666666667,-12.3666666666667,0,5,0,14
"2023-12-01 09:30:00","W220_8913B8",12.7166666666667,17.15,-11.7,0,7,0,29
"2023-12-01 10:00:00","W220_8913B8",13.2166666666667,16,-12.1333333333333,0,10,0,29
"2023-12-01 10:30:00","W220_8913B8",13.6,15.8666666666667,-11.95,0,0,0,21
"2023-12-01 11:00:00","W220_8913B8",14,15.9833333333333,-11.5166666666667,0,0,0,16
"2023-12-01 11:30:00","W220_8913B8",14.2166666666667,15.0833333333333,-12.0833333333333,0,4,0,22
"2023-12-01 12:00:00","W220_8913B8",14.45,15.95,-11.2166666666667,0,6,0,18
"2023-12-01 12:30:00","W220_8913B8",14.6666666666667,15.65,-11.2333333333333,0,4,0,18
"2023-12-01 13:00:00","W220_8913B8",14.65,15.2666666666667,-11.5666666666667,0,4,0,17
"2023-12-01 13:30:00","W220_8913B8",14.4666666666667,15.3166666666667,-11.6666666666667,0,4,0,4
"2023-12-01 14:00:00","W220_8913B8",14.4166666666667,14.8166666666667,-12.15,0,0,0,0
"2023-12-01 14:30:00","W220_8913B8",14.3166666666667,14.6166666666667,-12.3833333333333,0,0,0,0
"2023-12-01 15:00:00","W220_8913B8",14.2333333333333,14.8,-12.3,0,10,0,24
"2023-12-01 15:30:00","W220_8913B8",14.2666666666667,15.2833333333333,-11.8666666666667,0,4,0,24
"2023-12-01 16:00:00","W220_8913B8",14.2333333333333,15.3666666666667,-11.85,0,2,0,29
"2023-12-01 16:30:00","W220_8913B8",13.9666666666667,15.4666666666667,-11.95,0,6,0,34
"2023-12-01 17:00:00","W220_8913B8",14.2,16.8666666666667,-10.6833333333333,0,2,0,2
"2023-12-01 17:30:00","W220_8913B8",14.7333333333333,19.3833333333333,-8.46666666666667,0,2,0,17
"2023-12-01 18:00:00","W220_8913B8",15.25,21.7333333333333,-6.58333333333333,0,0,0,0
"2023-12-01 18:30:00","W220_8913B8",14.8333333333333,19.3666666666667,-8.38333333333333,0,0,0,3
"2023-12-01 19:00:00","W220_8913B8",14.4166666666667,17.85,-9.8,0,0,0,32
"2023-12-01 19:30:00","W220_8913B8",14.3,17.55,-10.1,0,0,0,29
"2023-12-01 20:00:00","W220_8913B8",13.9666666666667,16.9,-10.85,0,0,0,22
"2023-12-01 20:30:00","W220_8913B8",13.6166666666667,16.2166666666667,-11.6666666666667,0,0,0,14
"2023-12-01 21:00:00","W220_8913B8",13.35,15.95,-12.0833333333333,0,0,0,30
"2023-12-01 21:30:00","W220_8913B8",13.1,15.9166666666667,-12.3333333333333,0,0,0,15
"2023-12-01 22:00:00","W220_8913B8",13.0333333333333,16.95,-11.5833333333333,0,0,0,3
"2023-12-01 22:30:00","W220_8913B8",12.8666666666667,16.3666666666667,-12.15,0,0,0,18
"2023-12-01 23:00:00","W220_8913B8",12.85,16.1,-12.35,0,4,0,25
"2023-12-01 23:30:00","W220_8913B8",12.7333333333333,16.25,-12.3833333333333,0,2,0,25
"2023-12-02 00:00:00","W220_8913B8",12.6166666666667,16.5333333333333,-12.2333333333333,0,0,0,40
"2023-12-02 00:30:00","W220_8913B8",12.7,16.4333333333333,-12.2333333333333,0,0,0,40
"2023-12-02 01:00:00","W220_8913B8",12.5,16.3666666666667,-12.45,0,0,0,33
"2023-12-02 01:30:00","W220_8913B8",12.3,16.4166666666667,-12.5833333333333,0,0,0,17
"2023-12-02 02:00:00","W220_8913B8",12.0666666666667,16.4166666666667,-12.7833333333333,0,0,0,11
"2023-12-02 02:30:00","W220_8913B8",11.9,16.45,-12.9,0,0,0,14
"2023-12-02 03:00:00","W220_8913B8",11.7333333333333,16.5666666666667,-12.9,0,0,0,11
"2023-12-02 03:30:00","W220_8913B8",11.65,16.6,-12.9333333333333,0,0,0,3
"2023-12-02 04:00:00","W220_8913B8",11.46,16.52,-13.16,0,0,0,9
"2023-12-02 04:30:00","W220_8913B8",11.2833333333333,16.4666666666667,-13.3666666666667,0,0,0,13
"2023-12-02 05:00:00","W220_8913B8",10.9166666666667,16.8,-13.4333333333333,0,0,0,0
"2023-12-02 05:30:00","W220_8913B8",10.9,16.5333333333333,-13.5833333333333,0,0,0,12
"2023-12-02 06:00:00","W220_8913B8",10.7166666666667,16.6833333333333,-13.65,0,2,0,14
"2023-12-02 06:30:00","W220_8913B8",10.9,17,-13.3166666666667,0,0,0,9
"2023-12-02 07:00:00","W220_8913B8",10.6666666666667,16.8,-13.6333333333333,0,0,0,40
"2023-12-02 07:30:00","W220_8913B8",10.55,17.3166666666667,-13.35,0,0,0,29
"2023-12-02 08:00:00","W220_8913B8",10.5833333333333,17.5,-13.2166666666667,0,0,0,6
"2023-12-02 08:30:00","W220_8913B8",10.9,17.7833333333333,-12.7333333333333,0,10,0,26
"2023-12-02 09:00:00","W220_8913B8",11.3666666666667,17.95,-12.2,0,1,0,16
"2023-12-02 09:30:00","W220_8913B8",10.35,18.5833333333333,-12.6166666666667,0,4,0,29
"2023-12-02 10:00:00","W220_8913B8",11.95,18.7666666666667,-11.2,0,2,0,21
"2023-12-02 10:30:00","W220_8913B8",13.5166666666667,17.8833333333333,-10.4833333333333,0,6,0,6
"2023-12-02 11:00:00","W220_8913B8",14.1333333333333,17.2666666666667,-10.4333333333333,0,5,0,5
"2023-12-02 11:30:00","W220_8913B8",14.6666666666667,17.2166666666667,-10.0333333333333,0,8,0,17
"2023-12-02 12:00:00","W220_8913B8",15.1,17.0166666666667,-9.85,0,2,0,9
"2023-12-02 12:30:00","W220_8913B8",15.4166666666667,17.1166666666667,-9.48333333333333,0,2,0,10
"2023-12-02 13:00:00","W220_8913B8",15.8166666666667,16.5333333333333,-9.61666666666667,0,4,0,27
"2023-12-02 13:30:00","W220_8913B8",15.4,16.75,-9.83333333333333,0,1,0,3
"2023-12-02 14:00:00","W220_8913B8",15.05,16.9833333333333,-9.91666666666667,0,0,0,20
"2023-12-02 14:30:00","W220_8913B8",14.7333333333333,17.65,-9.66666666666667,0,0,0,13
"2023-12-02 15:00:00","W220_8913B8",14.6,17.35,-10,0,0,0,20
"2023-12-02 15:30:00","W220_8913B8",15.1,17.6166666666667,-9.43333333333333,0,4,0,14
"2023-12-02 16:00:00","W220_8913B8",15.2666666666667,16.1666666666667,-10.3833333333333,0,1,0,0
"2023-12-02 16:30:00","W220_8913B8",16.1166666666667,17.35,-8.73333333333333,0,1,0,11
"2023-12-02 17:00:00","W220_8913B8",16.7166666666667,17.3,-8.3,0,0,0,26
"2023-12-02 17:30:00","W220_8913B8",17,17.3833333333333,-8.01666666666667,0,0,0,30
"2023-12-02 18:00:00","W220_8913B8",17.2,17.5833333333333,-7.73333333333333,0,0,0,25
"2023-12-02 18:30:00","W220_8913B8",17.25,17.7666666666667,-7.55,0,2,0,20
"2023-12-02 19:00:00","W220_8913B8",17.1833333333333,17.4833333333333,-7.78333333333333,0,0,0,7
"2023-12-02 19:30:00","W220_8913B8",17.05,17.8833333333333,-7.58333333333333,0,0,0,24
"2023-12-02 20:00:00","W220_8913B8",16.9166666666667,18.05,-7.6,0,0,0,26
"2023-12-02 20:30:00","W220_8913B8",16.95,17.7166666666667,-7.83333333333333,0,0,0,22
"2023-12-02 21:00:00","W220_8913B8",16.8,17.8166666666667,-7.85,0,0,0,31
"2023-12-02 21:30:00","W220_8913B8",16.6666666666667,17.65,-8.1,0,0,0,27
"2023-12-02 22:00:00","W220_8913B8",16.5166666666667,17.4166666666667,-8.4,0,4,0,19
"2023-12-02 22:30:00","W220_8913B8",16.4333333333333,17.6,-8.31666666666667,0,0,0,23
"2023-12-02 23:00:00","W220_8913B8",16.5,17.6833333333333,-8.2,0,0,0,24
"2023-12-02 23:30:00","W220_8913B8",16.25,17.9166666666667,-8.21666666666667,0,0,0,21
"2023-12-03 00:00:00","W220_8913B8",16.1666666666667,17.9666666666667,-8.25,0,0,0,11
"2023-12-03 00:30:00","W220_8913B8",16.0666666666667,17.9833333333333,-8.31666666666667,0,0,0,24
"2023-12-03 01:00:00","W220_8913B8",15.7666666666667,17.7333333333333,-8.76666666666667,0,0,0,7
"2023-12-03 01:30:00","W220_8913B8",15.6666666666667,18,-8.66666666666667,0,0,0,7
"2023-12-03 02:00:00","W220_8913B8",15.5166666666667,18.0666666666667,-8.75,0,0,0,26
"2023-12-03 02:30:00","W220_8913B8",15.45,18.25,-8.68333333333333,0,0,0,0
"2023-12-03 03:00:00","W220_8913B8",15.2333333333333,18.1833333333333,-8.9,0,0,0,20
"2023-12-03 03:30:00","W220_8913B8",15.1333333333333,18.2333333333333,-8.95,0,0,0,19
"2023-12-03 04:00:00","W220_8913B8",15.26,18.04,-8.96,0,0,0,22
"2023-12-03 04:30:00","W220_8913B8",14.9833333333333,17.9666666666667,-9.25,0,0,0,12
"2023-12-03 05:00:00","W220_8913B8",14.9833333333333,17.95,-9.28333333333333,0,0,0,20
"2023-12-03 05:30:00","W220_8913B8",14.7666666666667,17.9666666666667,-9.41666666666667,0,0,0,15
"2023-12-03 06:00:00","W220_8913B8",14.5333333333333,18.1333333333333,-9.51666666666667,0,0,0,30
"2023-12-03 06:30:00","W220_8913B8",14.7166666666667,18.4166666666667,-9.15,0,0,0,17
"2023-12-03 07:00:00","W220_8913B8",14.6666666666667,18.2833333333333,-9.26666666666667,0,4,0,6
"2023-12-03 07:30:00","W220_8913B8",14.15,18.4166666666667,-9.63333333333333,0,14,0,9
"2023-12-03 08:00:00","W220_8913B8",14.0333333333333,18.6666666666667,-9.55,0,3,0,32
"2023-12-03 08:30:00","W220_8913B8",13.4666666666667,18.7,-10,0,8,0,12
"2023-12-03 09:00:00","W220_8913B8",13.3833333333333,18.75,-10.0333333333333,0,3,0,11
"2023-12-03 09:30:00","W220_8913B8",14.45,18.5333333333333,-9.28333333333333,0,5,0,29
"2023-12-03 10:00:00","W220_8913B8",15.65,17.55,-9.01666666666667,0,0,0,44
"2023-12-03 10:30:00","W220_8913B8",16.4833333333333,16.75,-8.91666666666667,0,1,0,16
"2023-12-03 11:00:00","W220_8913B8",16.7333333333333,16.3666666666667,-9.01666666666667,0,1,0,25
"2023-12-03 11:30:00","W220_8913B8",16.95,16.25,-8.9,0,3,0,26
"2023-12-03 12:00:00","W220_8913B8",17.3,16.7166666666667,-8.26666666666667,0,3,0,16
"2023-12-03 12:30:00","W220_8913B8",17.5666666666667,16.5833333333333,-8.16666666666667,0,0,0,25
"2023-12-03 13:00:00","W220_8913B8",17.9,16.0166666666667,-8.31666666666666,0,0,0,27
"2023-12-03 13:30:00","W220_8913B8",17.75,16.25,-8.3,0,7,0,29
"2023-12-03 14:00:00","W220_8913B8",17.6333333333333,16.3333333333333,-8.3,0,6,0,15
"2023-12-03 14:30:00","W220_8913B8",17.4666666666667,15.55,-9.06666666666666,0,0,0,22
"2023-12-03 15:00:00","W220_8913B8",17.55,16.25,-8.41666666666667,0,2,0,26
"2023-12-03 15:30:00","W220_8913B8",17.3833333333333,16.6,-8.3,0,2,0,32
"2023-12-03 16:00:00","W220_8913B8",17.3666666666667,16.6166666666667,-8.3,0,0,0,33
"2023-12-03 16:30:00","W220_8913B8",17.2166666666667,15.3,-9.48333333333333,0,4,0,15
"2023-12-03 17:00:00","W220_8913B8",17.0333333333333,16.0666666666667,-9,0,2,0,15
"2023-12-03 17:30:00","W220_8913B8",17.0333333333333,16.3666666666667,-8.75,0,0,0,36
"2023-12-03 18:00:00","W220_8913B8",17.4166666666667,16.3,-8.48333333333333,0,5,0,30
"2023-12-03 18:30:00","W220_8913B8",17,15.85,-9.18333333333333,0,0,0,14
"2023-12-03 19:00:00","W220_8913B8",16.9833333333333,16.2166666666667,-8.9,0,0,0,18
"2023-12-03 19:30:00","W220_8913B8",16.5833333333333,15.3333333333333,-9.95,0,0,0,36
"2023-12-03 20:00:00","W220_8913B8",16.2166666666667,15.1666666666667,-10.4,0,0,0,30
"2023-12-03 20:30:00","W220_8913B8",15.9833333333333,15.5333333333333,-10.2833333333333,0,0,0,25
"2023-12-03 21:00:00","W220_8913B8",15.6166666666667,15.1,-10.9333333333333,0,0,0,26
"2023-12-03 21:30:00","W220_8913B8",15.3833333333333,15.6166666666667,-10.7,0,0,0,30
"2023-12-03 22:00:00","W220_8913B8",15.2666666666667,15.6666666666667,-10.75,0,0,0,28
"2023-12-03 22:30:00","W220_8913B8",15.0833333333333,15.5833333333333,-10.9833333333333,0,0,0,13
"2023-12-03 23:00:00","W220_8913B8",14.9,15.4166666666667,-11.2666666666667,0,0,0,27
"2023-12-03 23:30:00","W220_8913B8",14.5,15.5666666666667,-11.4666666666667,0,0,0,15
"2023-12-04 00:00:00","W220_8913B8",14.2333333333333,15.2833333333333,-11.9,0,0,0,12
"2023-12-04 00:30:00","W220_8913B8",14.0333333333333,15.3,-12.05,0,0,0,17
"2023-12-04 01:00:00","W220_8913B8",13.7833333333333,15.3333333333333,-12.2,0,0,0,15
"2023-12-04 01:30:00","W220_8913B8",13.5333333333333,15.2166666666667,-12.55,0,0,0,10
"2023-12-04 02:00:00","W220_8913B8",13.1833333333333,15.6166666666667,-12.4833333333333,0,0,0,11
"2023-12-04 02:30:00","W220_8913B8",13.3,15.55,-12.4666666666667,0,0,0,28
"2023-12-04 03:00:00","W220_8913B8",13.1333333333333,15.4666666666667,-12.6166666666667,0,0,0,28
"2023-12-04 03:30:00","W220_8913B8",12.9666666666667,15.3833333333333,-12.8333333333333,0,0,0,8
"2023-12-04 04:00:00","W220_8913B8",12.72,15.4,-13,0,0,0,24
"2023-12-04 04:30:00","W220_8913B8",12.5166666666667,15.3833333333333,-13.2,0,0,0,12
"2023-12-04 05:00:00","W220_8913B8",12.4666666666667,15.4166666666667,-13.2333333333333,0,0,0,20
"2023-12-04 05:30:00","W220_8913B8",12.1166666666667,15.7,-13.2833333333333,0,0,0,27
"2023-12-04 06:00:00","W220_8913B8",12.1333333333333,15.7166666666667,-13.2833333333333,0,0,0,4
"2023-12-04 06:30:00","W220_8913B8",12.2166666666667,16.4833333333333,-12.6,0,0,0,16
"2023-12-04 07:00:00","W220_8913B8",12.5833333333333,16.5666666666667,-12.2333333333333,0,0,0,18
"2023-12-04 07:30:00","W220_8913B8",12.2666666666667,16.8166666666667,-12.3,0,10,0,27
"2023-12-04 08:00:00","W220_8913B8",12.4833333333333,17.05,-11.95,0,0,0,25
"2023-12-04 08:30:00","W220_8913B8",12.95,16.8333333333333,-11.7333333333333,0,0,0,20
"2023-12-04 09:00:00","W220_8913B8",13.3166666666667,16.7166666666667,-11.5166666666667,0,4,0,32
"2023-12-04 09:30:00","W220_8913B8",13.2833333333333,16.75,-11.5166666666667,0,1,0,22
"2023-12-04 10:00:00","W220_8913B8",14,16.8,-10.8833333333333,0,1,0,14
"2023-12-04 10:30:00","W220_8913B8",14.4666666666667,16.3333333333333,-10.9,0,0,0,37
"2023-12-04 11:00:00","W220_8913B8",14.8166666666667,16.1666666666667,-10.7333333333333,0,0,0,30
"2023-12-04 11:30:00","W220_8913B8",15.2666666666667,16.3833333333333,-10.2,0,2,0,6
"2023-12-04 12:00:00","W220_8913B8",15.9333333333333,16.6166666666667,-9.48333333333333,0,3,0,16
"2023-12-04 12:30:00","W220_8913B8",16.1,16.1833333333333,-9.66666666666667,0,10,0,12
"2023-12-04 13:00:00","W220_8913B8",16.0833333333333,15.8,-9.96666666666667,0,6,0,28
"2023-12-04 13:30:00","W220_8913B8",16.2166666666667,17.8666666666667,-8.3,0,1,0,11
"2023-12-04 14:00:00","W220_8913B8",16.3666666666667,17.8833333333333,-8.16666666666667,0,2,0,26
"2023-12-04 14:30:00","W220_8913B8",16.3333333333333,16.7666666666667,-9.03333333333333,0,3,0,18
"2023-12-04 15:00:00","W220_8913B8",16.1833333333333,16.65,-9.21666666666667,0,0,0,21
"2023-12-04 15:30:00","W220_8913B8",16.1666666666667,17.0333333333333,-8.95,0,2,0,25
"2023-12-04 16:00:00","W220_8913B8",16.1666666666667,16.9333333333333,-9,0,0,0,20
"2023-12-04 16:30:00","W220_8913B8",16.0666666666667,16.55,-9.41666666666667,0,0,0,18
"2023-12-04 17:00:00","W220_8913B8",16.2166666666667,16.3166666666667,-9.45,0,0,0,24
"2023-12-04 17:30:00","W220_8913B8",16.1666666666667,16.9,-9.03333333333333,0,0,0,14
"2023-12-04 18:00:00","W220_8913B8",16.1666666666667,16.8666666666667,-9.06666666666667,0,2,0,20
"2023-12-04 18:30:00","W220_8913B8",16.0166666666667,17.15,-8.98333333333333,0,2,0,23
"2023-12-04 19:00:00","W220_8913B8",16.0666666666667,17.6833333333333,-8.55,0,0,0,12
"2023-12-04 19:30:00","W220_8913B8",16.9166666666667,18.6,-7.21666666666667,0,2,0,0
"2023-12-04 20:00:00","W220_8913B8",17.4166666666667,18.0833333333333,-7.15,0,0,0,3
"2023-12-04 20:30:00","W220_8913B8",16.7,17.4333333333333,-8.23333333333333,0,2,0,3
"2023-12-04 21:00:00","W220_8913B8",16.3166666666667,17.5,-8.48333333333333,0,0,0,24
"2023-12-04 21:30:00","W220_8913B8",16.6,17.8833333333333,-7.98333333333333,0,0,0,34
"2023-12-04 22:00:00","W220_8913B8",16.9833333333333,17.8666666666667,-7.66666666666667,0,0,0,10
"2023-12-04 22:30:00","W220_8913B8",16.6,17.5666666666667,-8.23333333333333,0,0,0,18
"2023-12-04 23:00:00","W220_8913B8",16.3,17.7666666666667,-8.31666666666667,0,0,0,2
"2023-12-04 23:30:00","W220_8913B8",15.7666666666667,18.25,-8.41666666666667,0,0,0,27
"2023-12-05 00:00:00","W220_8913B8",15.7333333333333,17.8833333333333,-8.68333333333333,0,0,0,44
"2023-12-05 00:30:00","W220_8913B8",15.5666666666667,18,-8.73333333333333,0,0,0,13
"2023-12-05 01:00:00","W220_8913B8",15.45,17.95,-8.88333333333333,0,0,0,25
"2023-12-05 01:30:00","W220_8913B8",15.3166666666667,18.0166666666667,-8.93333333333333,0,0,0,13
"2023-12-05 02:00:00","W220_8913B8",15.1666666666667,18.1666666666667,-8.95,0,0,0,2
"2023-12-05 02:30:00","W220_8913B8",15,18.15,-9.1,0,0,0,22
"2023-12-05 03:00:00","W220_8913B8",14.7166666666667,17.65,-9.68333333333333,0,0,0,9
"2023-12-05 03:30:00","W220_8913B8",14.4,17.35,-10.15,0,0,0,7
"2023-12-05 04:00:00","W220_8913B8",14.14,17.28,-10.44,0,0,0,7
"2023-12-05 04:30:00","W220_8913B8",13.85,17.75,-10.3166666666667,0,0,0,4
"2023-12-05 05:00:00","W220_8913B8",13.7166666666667,17.7,-10.4333333333333,0,0,0,27
"2023-12-05 05:30:00","W220_8913B8",13.6333333333333,17.7666666666667,-10.4833333333333,0,0,0,23
"2023-12-05 06:00:00","W220_8913B8",13.5666666666667,17.7,-10.6,0,0,0,10
"2023-12-05 06:30:00","W220_8913B8",13.4666666666667,17.7,-10.6833333333333,0,0,0,16
"2023-12-05 07:00:00","W220_8913B8",13.4166666666667,18.1166666666667,-10.4166666666667,0,0,0,21
"2023-12-05 07:30:00","W220_8913B8",13.8833333333333,19.3166666666667,-9.23333333333333,0,2,0,14
"2023-12-05 08:00:00","W220_8913B8",13.7666666666667,19.4833333333333,-9.21666666666667,0,4,0,14
"2023-12-05 08:30:00","W220_8913B8",13.0166666666667,18.1166666666667,-10.7666666666667,0,6,0,32
"2023-12-05 09:00:00","W220_8913B8",13.35,19.1333333333333,-9.8,0,4,0,5
"2023-12-05 09:30:00","W220_8913B8",14.4,19.3166666666667,-8.8,0,4,0,30
"2023-12-05 10:00:00","W220_8913B8",15.2833333333333,18.6166666666667,-8.53333333333333,0,0,0,40
"2023-12-05 10:30:00","W220_8913B8",16.05,19.2333333333333,-7.46666666666667,0,0,0,22
"2023-12-05 11:00:00","W220_8913B8",16.5166666666667,18.9166666666667,-7.33333333333333,0,0,0,7
"2023-12-05 11:30:00","W220_8913B8",17.0833333333333,19.0333333333333,-6.76666666666667,0,2,0,30
"2023-12-05 12:00:00","W220_8913B8",17.2333333333333,17.8,-7.53333333333333,0,0,0,28
"2023-12-05 12:30:00","W220_8913B8",17.3166666666667,17.45,-7.71666666666667,0,0,0,38
"2023-12-05 13:00:00","W220_8913B8",17.3166666666667,16.8833333333333,-8.16666666666667,0,1,0,25
"2023-12-05 13:30:00","W220_8913B8",17.3833333333333,17.5666666666667,-7.55,0,1,0,19
"2023-12-05 14:00:00","W220_8913B8",17.45,17.9833333333333,-7.18333333333333,0,0,0,33
"2023-12-05 14:30:00","W220_8913B8",17.3333333333333,18.3333333333333,-7.05,0,0,0,26
"2023-12-05 15:00:00","W220_8913B8",17.3333333333333,18.3833333333333,-7.01666666666667,0,3,0,3
"2023-12-05 15:30:00","W220_8913B8",17.8333333333333,18.7666666666667,-6.33333333333333,0,2,0,9
"2023-12-05 16:00:00","W220_8913B8",17.5666666666667,18.1333333333333,-7,0,0,0,2
"2023-12-05 16:30:00","W220_8913B8",17.4,17.9833333333333,-7.26666666666667,0,4,0,10
"2023-12-05 17:00:00","W220_8913B8",17.45,17.8666666666667,-7.31666666666667,0,12,0,6
"2023-12-05 17:30:00","W220_8913B8",17.3,17.7166666666667,-7.53333333333333,0,5,0,5
"2023-12-05 18:00:00","W220_8913B8",17.2166666666667,17.8333333333333,-7.51666666666667,0,1,0,22
"2023-12-05 18:30:00","W220_8913B8",17.4166666666667,18.5333333333333,-6.88333333333333,0,2,0,29
"2023-12-05 19:00:00","W220_8913B8",17.2833333333333,18.3666666666667,-7.1,0,2,0,23
"2023-12-05 19:30:00","W220_8913B8",17.0666666666667,18.2333333333333,-7.31666666666667,0,0,0,23
"2023-12-05 20:00:00","W220_8913B8",16.8833333333333,18.3,-7.43333333333333,0,0,0,24
